i,fr,sudut,p1,p2,galat,nyambung,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,st_gabung,br_gabung
759,0.9113935763821195,1.8093186069370653,pbcseg_final_v1\LY_779508_ccrop_mask.png,pbcseg_final_v1\MO_194219_ccrop_mask.png,,True,0.42272666627584,0.8036114977037083,0.38088483142786833,59.0,20064,terpisah_di_nol,0.0
776,0.9785178843431999,2.494908750624495,pbcseg_final_v1\MO_289893_ccrop_mask.png,pbcseg_final_v1\LY_374713_ccrop_mask.png,,True,0.4724802117738224,0.5886601978093896,0.11617998603556716,65.55150646628954,20728,terpisah_di_nol,0.0
777,0.8668933779786141,1.494857466418941,pbcseg_final_v1\LY_619039_ccrop_mask.png,pbcseg_final_v1\MO_12267_ccrop_mask.png,,True,0.36406055551908184,0.9905211130872971,0.6264605575682153,51.478150704935004,20927,terpisah_di_nol,0.0
778,0.967856535273536,5.2749541345806366,pbcseg_final_v1\MO_518385_ccrop_mask.png,pbcseg_final_v1\LY_170874_ccrop_mask.png,,True,0.39537575838889694,0.5574080587685426,0.16203230037964567,80.23091673413684,32332,terpisah_di_nol,0.0
779,0.925522144100954,2.2885071691580885,pbcseg_final_v1\LY_607326_ccrop_mask.png,pbcseg_final_v1\LY_121614_ccrop_mask.png,,True,0.5867986945978378,0.9125054152750685,0.3257067206772305,49.9799959983992,17322,terpisah_di_nol,0.0
780,0.7248909891621846,3.074425770660033,pbcseg_final_v1\LY_891761_ccrop_mask.png,pbcseg_final_v1\LY_74824_ccrop_mask.png,,True,0.13381602487552752,0.8740492350731327,0.7402332101976052,43.56604182158393,11222,normal,0.052468323613340445
781,0.900151364417295,2.8766465811993265,pbcseg_final_v1\LY_764506_ccrop_mask.png,pbcseg_final_v1\LY_799986_ccrop_mask.png,,True,0.6439072394514663,0.9237571636635068,0.2798499242120405,47.0,15323,normal,0.024390243902439025
782,0.8483379030774897,4.193643219804082,pbcseg_final_v1\MO_698675_ccrop_mask.png,pbcseg_final_v1\LY_929835_ccrop_mask.png,,True,0.18598759530695363,0.5847583853726318,0.39877079006567817,68.4470598345904,22214,terpisah_di_nol,0.0
783,0.8502153415344385,6.047178327603038,pbcseg_final_v1\MO_77553_ccrop_mask.png,pbcseg_final_v1\MO_352748_ccrop_mask.png,,False,0.058164563116587395,0.6522982911430903,0.5941337280265029,74.0,29284,tak_pernah_pecah,1.0
768,0.8642299248087595,3.991316293628198,pbcseg_final_v1\LY_360951_ccrop_mask.png,pbcseg_final_v1\MO_465710_ccrop_mask.png,,True,0.21030990319256695,0.5811872542476346,0.3708773510550677,72.44998274671983,24715,terpisah_di_nol,0.0
769,0.915875681821849,2.649754869388075,pbcseg_final_v1\LY_893448_ccrop_mask.png,pbcseg_final_v1\LY_600174_ccrop_mask.png,,True,0.5246462696664044,0.9517025296372985,0.42705625997089414,49.39635614091387,15752,terpisah_di_nol,0.0
770,0.8746723894627212,0.9727416536606316,pbcseg_final_v1\LY_370728_ccrop_mask.png,pbcseg_final_v1\LY_463029_ccrop_mask.png,,True,0.415689820025639,0.8976571010886093,0.4819672810629704,51.24451190127583,16950,normal,0.022863489522874057
771,0.7687456216546856,4.950649489142157,pbcseg_final_v1\MO_601397_ccrop_mask.png,pbcseg_final_v1\LY_453245_ccrop_mask.png,,True,0.21546253007113242,0.805287514736532,0.5898249846653996,62.20128616033595,20907,normal,0.02739983121755955
772,0.8767780196794873,4.352943860438518,pbcseg_final_v1\MO_692079_ccrop_mask.png,pbcseg_final_v1\LY_904542_ccrop_mask.png,,True,0.2898745733581764,0.6454204206048411,0.35554584724666466,82.0,36271,terpisah_di_nol,0.0
773,0.9758786473212386,3.911216288443471,pbcseg_final_v1\MO_258431_ccrop_mask.png,pbcseg_final_v1\LY_118333_ccrop_mask.png,,True,0.5884009618559248,0.6899355783692867,0.1015346165133619,71.02112361825881,29518,terpisah_di_nol,0.0
774,0.7175751219273092,4.377000682906025,pbcseg_final_v1\MO_619116_ccrop_mask.png,pbcseg_final_v1\LY_782430_ccrop_mask.png,,True,0.036012818186757285,0.7077820384925989,0.6717692203058416,56.0357029044876,21374,terpisah_di_nol,0.0
775,0.9086421090983035,3.2068028443006713,pbcseg_final_v1\LY_463029_ccrop_mask.png,pbcseg_final_v1\MO_153378_ccrop_mask.png,,True,0.2879803766599629,0.6941188427134105,0.4061384660534476,68.94200461257273,25289,terpisah_di_nol,0.0
760,0.9618894250791871,2.838394263851901,pbcseg_final_v1\LY_313032_ccrop_mask.png,pbcseg_final_v1\MO_30883_ccrop_mask.png,,True,0.5054988878000154,0.8720172584805853,0.3665183706805699,63.694583757176716,26848,terpisah_di_nol,0.0
761,0.8336392122230488,1.3016695331740122,pbcseg_final_v1\LY_555347_ccrop_mask.png,pbcseg_final_v1\MO_386754_ccrop_mask.png,,True,0.08455798514727438,0.5582421956735901,0.47368421052631576,76.0,32056,terpisah_di_nol,0.0
762,0.9394288693808417,1.3374199940295302,pbcseg_final_v1\MO_670614_ccrop_mask.png,pbcseg_final_v1\MO_394926_ccrop_mask.png,,True,0.3853962681857215,0.7897539744795119,0.40435770629379036,69.6419413859206,29067,terpisah_di_nol,0.0
763,0.7500439202550983,4.025071148650226,pbcseg_final_v1\LY_311010_ccrop_mask.png,pbcseg_final_v1\MO_745075_ccrop_mask.png,,True,0.23614255618939395,0.808112539291056,0.571969983101662,63.15853069855251,22701,terpisah_di_nol,0.0
764,0.8540146444511065,2.0509187256828145,pbcseg_final_v1\LY_171137_ccrop_mask.png,pbcseg_final_v1\MO_767104_ccrop_mask.png,,True,0.24067385448609654,0.6689156126790682,0.42824175819297167,68.0,26241,terpisah_di_nol,0.0
765,0.8008908929880834,6.26605150965131,pbcseg_final_v1\LY_832617_ccrop_mask.png,pbcseg_final_v1\MO_908813_ccrop_mask.png,,True,0.11008421550841013,0.7118704410108093,0.6017862255023992,69.87131027825369,27426,terpisah_di_nol,0.0
766,0.9339284710897123,3.5724841908942815,pbcseg_final_v1\MO_581079_ccrop_mask.png,pbcseg_final_v1\LY_86114_ccrop_mask.png,,False,0.0,0.0,0.0,80.61017305526642,29495,normal,0.7633986120456707
767,0.8305847501105394,3.87968847314954,pbcseg_final_v1\LY_527440_ccrop_mask.png,pbcseg_final_v1\LY_884557_ccrop_mask.png,,True,0.3190691624264819,0.8784202640098852,0.5593511015834033,50.08991914547278,15776,normal,0.02538365412834048
784,0.846363797420921,3.485362167748861,pbcseg_final_v1\MO_222197_ccrop_mask.png,pbcseg_final_v1\MO_246781_ccrop_mask.png,,True,0.40147453592480753,0.9439751632913289,0.5425006273665214,63.56099432828282,33354,terpisah_di_nol,0.0
785,0.9631335226681019,4.125056348762008,pbcseg_final_v1\LY_939287_ccrop_mask.png,pbcseg_final_v1\MO_665320_ccrop_mask.png,,False,0.08028868776519774,0.2849928071990575,0.2047041194338598,43.965895873961216,7517,tak_pernah_pecah,1.0
786,0.7841903674574217,3.5080624499649162,pbcseg_final_v1\MO_183270_ccrop_mask.png,pbcseg_final_v1\LY_445892_ccrop_mask.png,,True,0.04961241334855357,0.6186038668959595,0.5689914535474059,70.03570517957252,26700,terpisah_di_nol,0.0
787,0.8006366796785437,5.7313811204952305,pbcseg_final_v1\MO_997225_ccrop_mask.png,pbcseg_final_v1\LY_78141_ccrop_mask.png,,True,0.15254024109813138,0.7283570407292297,0.5758167996310983,82.37718130647589,39134,terpisah_di_nol,0.0
788,0.7447740415185855,3.781546789567816,pbcseg_final_v1\MO_246991_ccrop_mask.png,pbcseg_final_v1\LY_753705_ccrop_mask.png,,True,0.19588431932101394,0.7786600240192704,0.5827757046982565,62.177166226839255,26274,terpisah_di_nol,0.0
789,0.9353074447236456,2.8182538451951933,pbcseg_final_v1\LY_112097_ccrop_mask.png,pbcseg_final_v1\LY_577175_ccrop_mask.png,,True,0.687355268084591,0.9827939339981646,0.29543866591357365,47.50789408087881,17667,terpisah_di_nol,0.0
790,0.943175869990999,3.52017267343154,pbcseg_final_v1\MO_676964_ccrop_mask.png,pbcseg_final_v1\LY_618428_ccrop_mask.png,,False,0.0,0.0,0.0,79.84985911070852,31023,normal,0.5932827194229642
791,0.7226293042427676,0.7735494951784337,pbcseg_final_v1\LY_390727_ccrop_mask.png,pbcseg_final_v1\MO_803041_ccrop_mask.png,,True,0.028403393208816713,0.6608926949267964,0.6324893017179797,68.42514157822401,30234,terpisah_di_nol,0.0
792,0.7971199975884242,6.1963587869020715,pbcseg_final_v1\MO_751315_ccrop_mask.png,pbcseg_final_v1\LY_675041_ccrop_mask.png,,True,0.28731087090046575,0.7787598326644799,0.4914489617640141,71.21797525905943,30984,terpisah_di_nol,0.0
793,0.7047834842757729,5.030166492994255,pbcseg_final_v1\LY_17369_ccrop_mask.png,pbcseg_final_v1\LY_830593_ccrop_mask.png,,True,0.11711809671476887,0.7697548180339097,0.6526367213191407,45.967379738244816,12263,normal,0.02231053741265801
794,0.760806941660965,0.6928348284472426,pbcseg_final_v1\LY_665021_ccrop_mask.png,pbcseg_final_v1\MO_499033_ccrop_mask.png,,True,0.17493173435680037,0.6723525846823916,0.4974208503255912,65.39113089708727,24138,normal,0.025118017965166415
795,0.9391023108476628,3.498076815393644,pbcseg_final_v1\MO_792755_ccrop_mask.png,pbcseg_final_v1\LY_372787_ccrop_mask.png,,True,0.3064207700726102,0.5188528936303187,0.21243212355770846,71.7007670809734,22567,normal,0.02739983121755955
796,0.7409672948220887,0.9001285871426625,pbcseg_final_v1\MO_12960_ccrop_mask.png,pbcseg_final_v1\LY_858672_ccrop_mask.png,,True,0.11091512187820228,0.6376924836736997,0.5267773617954974,70.00714249274856,26088,terpisah_di_nol,0.0
797,0.8027891771179905,1.6181923696511074,pbcseg_final_v1\MO_409354_ccrop_mask.png,pbcseg_final_v1\LY_221345_ccrop_mask.png,,True,0.050829472005668716,0.5244360599222397,0.473606587916571,82.34682750416071,30019,terpisah_di_nol,0.0
798,0.9109244598363517,1.2807416357960126,pbcseg_final_v1\LY_483388_ccrop_mask.png,pbcseg_final_v1\LY_4757_ccrop_mask.png,,True,0.6187247366652385,0.8667465139333468,0.2480217772681082,51.0,18274,terpisah_di_nol,0.0
799,0.9001278213403671,5.6740282446251955,pbcseg_final_v1\MO_618817_ccrop_mask.png,pbcseg_final_v1\MO_189116_ccrop_mask.png,,True,0.5044151402609118,0.8254957897948796,0.32108064953396775,69.6419413859206,38385,terpisah_di_nol,0.0
800,0.7602291380839512,3.1495811869627386,pbcseg_final_v1\MO_894356_ccrop_mask.png,pbcseg_final_v1\MO_12267_ccrop_mask.png,,True,0.7257732197090623,0.8806092027702688,0.15483598306120638,65.86349520030045,37873,terpisah_di_nol,0.0
801,0.7964450741810496,3.358306252555636,pbcseg_final_v1\MO_884691_ccrop_mask.png,pbcseg_final_v1\LY_578344_ccrop_mask.png,,True,0.22711113355731202,0.8190914916506077,0.5919803580932956,71.449282711585,27960,terpisah_di_nol,0.0
802,0.8307703606007728,3.198560251136659,pbcseg_final_v1\LY_636684_ccrop_mask.png,pbcseg_final_v1\LY_921911_ccrop_mask.png,,True,0.3985887710941964,0.9518269458099164,0.55323817471572,45.18849411078001,15675,terpisah_di_nol,0.0
803,0.7733768543011413,5.549814180192627,pbcseg_final_v1\MO_51728_ccrop_mask.png,pbcseg_final_v1\LY_247915_ccrop_mask.png,,True,0.2481797533151039,0.7887640713994132,0.5405843180843093,55.0,22991,terpisah_di_nol,0.0
804,0.8946356929135835,2.334432163420103,pbcseg_final_v1\LY_720543_ccrop_mask.png,pbcseg_final_v1\MO_204551_ccrop_mask.png,,True,0.2376137175946974,0.6752911094494083,0.43767739185471094,72.86288492778748,28553,terpisah_di_nol,0.0
805,0.8651246401015844,3.32564993767215,pbcseg_final_v1\LY_661853_ccrop_mask.png,pbcseg_final_v1\MO_391733_ccrop_mask.png,,True,0.20885663693478249,0.6861077186950257,0.4772510817602432,55.0,15640,normal,0.13991831155211934
806,0.7188007846293016,1.951319804821882,pbcseg_final_v1\MO_328743_ccrop_mask.png,pbcseg_final_v1\MO_723941_ccrop_mask.png,,True,0.1946308510227771,0.8210362769465649,0.6264054259237879,68.94200461257273,34993,terpisah_di_nol,0.0
807,0.8644911655499122,2.1113132020046335,pbcseg_final_v1\LY_476808_ccrop_mask.png,pbcseg_final_v1\MO_278768_ccrop_mask.png,,True,0.2506985049831601,0.6539828500884027,0.4032843451052426,69.87131027825369,24020,terpisah_di_nol,0.0
808,0.7771984640505322,1.8917015209680468,pbcseg_final_v1\LY_141780_ccrop_mask.png,pbcseg_final_v1\MO_858410_ccrop_mask.png,,True,0.1407180112304413,0.6771094131382358,0.5363914019077944,70.178344238091,24038,terpisah_di_nol,0.0
809,0.7514995718450844,5.574798901873649,pbcseg_final_v1\MO_688574_ccrop_mask.png,pbcseg_final_v1\MO_873022_ccrop_mask.png,,True,0.23864167681492882,0.8066458372638315,0.5680041604489028,85.90692637965812,40788,terpisah_di_nol,0.0
810,0.8673421083513386,3.585040928755169,pbcseg_final_v1\MO_520421_ccrop_mask.png,pbcseg_final_v1\LY_612132_ccrop_mask.png,,True,0.2491231738735713,0.6937779189552485,0.4446547450816773,69.42621983083913,25154,terpisah_di_nol,0.0
811,0.9755476472097229,1.2026868456965751,pbcseg_final_v1\MO_321941_ccrop_mask.png,pbcseg_final_v1\LY_644595_ccrop_mask.png,,True,0.3177750879678313,0.5815860042031923,0.2638109162353609,64.88451279003334,20805,terpisah_di_nol,0.0
812,0.9387026617855276,5.39054661491447,pbcseg_final_v1\MO_61548_ccrop_mask.png,pbcseg_final_v1\MO_2221_ccrop_mask.png,,True,0.3315847244102873,0.7632709758549597,0.4316862514446725,77.42092740338364,43356,terpisah_di_nol,0.0
813,0.8945084531931856,4.256972908983206,pbcseg_final_v1\MO_894080_ccrop_mask.png,pbcseg_final_v1\MO_962678_ccrop_mask.png,,True,0.5775743863492121,0.9247255876715327,0.3471512013223206,67.1863081289633,32523,terpisah_di_nol,0.0
814,0.8397219770595632,6.265842349005461,pbcseg_final_v1\LY_488343_ccrop_mask.png,pbcseg_final_v1\LY_471743_ccrop_mask.png,,True,0.2949842449492087,0.8013876853447539,0.5064034403955452,47.43416490252569,12983,normal,0.05198752449100364
815,0.8679637365082463,6.058609926594001,pbcseg_final_v1\MO_264354_ccrop_mask.png,pbcseg_final_v1\LY_778240_ccrop_mask.png,,True,0.19493788839520293,0.6399126032711174,0.44497471487591445,63.28506932918696,19487,terpisah_di_nol,0.0
824,0.8367734219097883,5.1807499260700105,pbcseg_final_v1\MO_23093_ccrop_mask.png,pbcseg_final_v1\LY_199996_ccrop_mask.png,,True,0.18122396053663223,0.6111812381200659,0.4299572775834336,68.6804193347711,22243,terpisah_di_nol,0.0
825,0.7879787048791095,3.2821919080722233,pbcseg_final_v1\LY_380019_ccrop_mask.png,pbcseg_final_v1\LY_873630_ccrop_mask.png,,True,0.31284828016618416,0.9704661722926438,0.6576178921264596,43.278170016764804,14016,terpisah_di_nol,0.0
826,0.7563999249065634,6.274151811636848,pbcseg_final_v1\LY_285343_ccrop_mask.png,pbcseg_final_v1\LY_374896_ccrop_mask.png,,True,0.2916015114435676,0.995589835179122,0.7039883237355543,42.638011210655684,11879,terpisah_di_nol,0.0
827,0.8222572454403296,1.3711443412589537,pbcseg_final_v1\MO_307572_ccrop_mask.png,pbcseg_final_v1\MO_896245_ccrop_mask.png,,True,0.35156834732572745,0.9464777894061273,0.5949094420803998,69.0,29214,terpisah_di_nol,0.0
828,0.8877019640522499,4.433059423095732,pbcseg_final_v1\MO_121452_ccrop_mask.png,pbcseg_final_v1\LY_316610_ccrop_mask.png,,True,0.2317299783505698,0.8201833514080905,0.5884533730575207,58.52349955359813,28167,terpisah_di_nol,0.0
829,0.8719668535617944,4.137094132285799,pbcseg_final_v1\MO_500300_ccrop_mask.png,pbcseg_final_v1\LY_120168_ccrop_mask.png,,True,0.38571750351788514,0.7788766729290965,0.3931591694112113,64.19501538281614,22328,normal,0.024253562503633298
830,0.868966591036558,0.05747751459005347,pbcseg_final_v1\MO_52244_ccrop_mask.png,pbcseg_final_v1\LY_707436_ccrop_mask.png,,True,0.233173226889247,0.6495956606174287,0.4164224337281817,79.2464510246358,31268,terpisah_di_nol,0.0
831,0.8812602048498371,2.6058628269766073,pbcseg_final_v1\LY_703831_ccrop_mask.png,pbcseg_final_v1\MO_519764_ccrop_mask.png,,True,0.11318501208984069,0.4852561817047016,0.37207116961486086,82.96987405076617,30261,terpisah_di_nol,0.0
832,0.8416616680775967,1.201105521873817,pbcseg_final_v1\MO_399228_ccrop_mask.png,pbcseg_final_v1\LY_467984_ccrop_mask.png,,True,0.27973186968816743,0.8430303269161771,0.5632984572280096,61.5223536610881,31645,terpisah_di_nol,0.0
833,0.7326848084265357,4.3570739430191,pbcseg_final_v1\MO_526325_ccrop_mask.png,pbcseg_final_v1\LY_85630_ccrop_mask.png,,True,0.10308274009380265,0.7274897295760037,0.624406989482201,61.61168720299745,19991,normal,0.023782574707724703
834,0.7552732170038146,3.091353129162528,pbcseg_final_v1\MO_94561_ccrop_mask.png,pbcseg_final_v1\MO_205404_ccrop_mask.png,,True,0.27438663433188487,0.931929799225742,0.6575431648938571,76.4198926981712,37354,terpisah_di_nol,0.0
835,0.8494990375960775,1.5406271216689604,pbcseg_final_v1\LY_796625_ccrop_mask.png,pbcseg_final_v1\MO_55488_ccrop_mask.png,,True,0.10777464342087648,0.8158649597448324,0.7080903163239559,56.859475903318,23015,terpisah_di_nol,0.0
836,0.86563942062466,6.131815755018146,pbcseg_final_v1\LY_358883_ccrop_mask.png,pbcseg_final_v1\LY_725386_ccrop_mask.png,,True,0.32534715032041794,0.7357997512131615,0.41045260089274355,56.0357029044876,16981,terpisah_di_nol,0.0
837,0.7098177205305444,4.527133375850585,pbcseg_final_v1\LY_412051_ccrop_mask.png,pbcseg_final_v1\MO_37056_ccrop_mask.png,,True,0.05827871778523702,0.7515402604842533,0.6932615426990162,67.17886572427373,30267,terpisah_di_nol,0.0
838,0.8051708226218208,2.78245295716264,pbcseg_final_v1\MO_441309_ccrop_mask.png,pbcseg_final_v1\LY_735620_ccrop_mask.png,,True,0.07270934262566212,0.6347107626202404,0.5620014199945783,68.47627326307996,24437,terpisah_di_nol,0.0
839,0.9401671134675449,1.1019633757221627,pbcseg_final_v1\MO_898913_ccrop_mask.png,pbcseg_final_v1\LY_858672_ccrop_mask.png,,True,0.3102402078548152,0.6944179633093858,0.3841777554545705,64.28841264178172,24498,terpisah_di_nol,0.0
816,0.7732083564557294,3.342697803443685,pbcseg_final_v1\MO_794447_ccrop_mask.png,pbcseg_final_v1\MO_839536_ccrop_mask.png,,True,0.3269878591669772,0.6756901554092191,0.3487022962422418,65.52098900352466,39129,terpisah_di_nol,0.0
817,0.7432278018854894,2.35385819742267,pbcseg_final_v1\MO_539418_ccrop_mask.png,pbcseg_final_v1\MO_610112_ccrop_mask.png,,True,0.13845946362895295,0.8201435112596892,0.6816840476307362,83.21658488546619,43295,terpisah_di_nol,0.0
818,0.8818513388070247,1.1098154837475385,pbcseg_final_v1\LY_43870_ccrop_mask.png,pbcseg_final_v1\LY_154313_ccrop_mask.png,,True,0.40316827815864525,0.9471828551290021,0.5440145769703569,42.7551166528639,12579,normal,0.026707054531881675
819,0.8403603107165684,1.5694202851949353,pbcseg_final_v1\LY_744989_ccrop_mask.png,pbcseg_final_v1\MO_843881_ccrop_mask.png,,True,0.09530427628525502,0.6834133261061124,0.5881090498208573,62.93647591023825,21959,terpisah_di_nol,0.0
820,0.901560931353346,0.2755224213817903,pbcseg_final_v1\LY_915839_ccrop_mask.png,pbcseg_final_v1\MO_601397_ccrop_mask.png,,True,0.2212460304640677,0.6057825328153826,0.384536502351315,60.876925020897694,18080,terpisah_di_nol,0.0
821,0.7577769490561844,4.145194164975242,pbcseg_final_v1\MO_497408_ccrop_mask.png,pbcseg_final_v1\MO_860510_ccrop_mask.png,,True,0.230937085598483,0.8507957196707456,0.6198586340722626,79.37883848986453,36086,terpisah_di_nol,0.0
822,0.7267145793198553,3.9249349691975,pbcseg_final_v1\MO_262163_ccrop_mask.png,pbcseg_final_v1\MO_310770_ccrop_mask.png,,True,0.22146667350339214,0.9334418422816989,0.7119751687783067,69.63476143421474,33914,terpisah_di_nol,0.0
823,0.9611134381506028,4.241972860659346,pbcseg_final_v1\LY_682820_ccrop_mask.png,pbcseg_final_v1\MO_699606_ccrop_mask.png,,True,0.2210964003524837,0.7435851945951908,0.522488794242707,69.00724599634447,30717,terpisah_di_nol,0.0
840,0.7468873516008717,5.076962502247353,pbcseg_final_v1\LY_245917_ccrop_mask.png,pbcseg_final_v1\MO_688290_ccrop_mask.png,,True,0.03239706556144696,0.6218981348001998,0.5895010692387529,67.53517601961218,20801,normal,0.029235267310234306
841,0.8090797418608138,1.5234491320289356,pbcseg_final_v1\LY_206555_ccrop_mask.png,pbcseg_final_v1\LY_360293_ccrop_mask.png,,True,0.3382527336194891,0.9746954552479196,0.6364427216284305,56.586217403180434,21005,terpisah_di_nol,0.0
842,0.9493121729663181,2.6908314817067596,pbcseg_final_v1\MO_742036_ccrop_mask.png,pbcseg_final_v1\LY_930111_ccrop_mask.png,,True,0.20647112486037736,0.5039203987357177,0.29744927387534037,79.6994353806851,26304,terpisah_di_nol,0.0
843,0.8021571578303869,5.147714216375455,pbcseg_final_v1\MO_722749_ccrop_mask.png,pbcseg_final_v1\MO_846205_ccrop_mask.png,,True,0.32171907781394127,0.8982703464369206,0.5765512686229793,63.06346010171025,25121,terpisah_di_nol,0.0
844,0.9505691852290226,1.4805624838169564,pbcseg_final_v1\MO_385020_ccrop_mask.png,pbcseg_final_v1\MO_611333_ccrop_mask.png,,True,0.23359135971596762,0.637567714034226,0.40397635431825835,75.28612089887484,32732,terpisah_di_nol,0.0
845,0.7014041551151826,1.2889594926586652,pbcseg_final_v1\LY_16740_ccrop_mask.png,pbcseg_final_v1\LY_373035_ccrop_mask.png,,True,0.23854507831005692,0.9868098485547552,0.7482647702446983,49.03060268852505,14676,normal,0.02393193862059127
846,0.9340860579791954,0.5942250980824106,pbcseg_final_v1\LY_909959_ccrop_mask.png,pbcseg_final_v1\MO_23093_ccrop_mask.png,,True,0.46600527601579944,0.7905694150420948,0.3245641390262953,68.41052550594829,26726,terpisah_di_nol,0.0
847,0.927264807970007,2.774880654545922,pbcseg_final_v1\LY_300487_ccrop_mask.png,pbcseg_final_v1\MO_762290_ccrop_mask.png,,True,0.1964716069636137,0.5334243008301713,0.33695269386655763,75.66372975210778,29102,terpisah_di_nol,0.0
848,0.8186291715111491,1.8485367774019668,pbcseg_final_v1\LY_87818_ccrop_mask.png,pbcseg_final_v1\MO_679384_ccrop_mask.png,,True,0.10657523060429844,0.7035975447302919,0.5970223141259935,64.35060217278468,25512,terpisah_di_nol,0.0
849,0.724818345550313,0.8889435749195497,pbcseg_final_v1\MO_896401_ccrop_mask.png,pbcseg_final_v1\LY_372155_ccrop_mask.png,,True,0.015939585213761775,0.6628189678611878,0.646879382647426,73.24616030891995,29616,terpisah_di_nol,0.0
850,0.82683652582126,2.898703488105941,pbcseg_final_v1\LY_937401_ccrop_mask.png,pbcseg_final_v1\MO_705630_ccrop_mask.png,,True,0.38700693680021786,0.8157389391609343,0.4287320023607164,54.45181356024793,22550,terpisah_di_nol,0.0
851,0.7229884618343734,0.48340991246903997,pbcseg_final_v1\MO_231492_ccrop_mask.png,pbcseg_final_v1\MO_652800_ccrop_mask.png,,True,0.12310395693664931,0.9317701831800149,0.8086662262433656,83.0,43350,terpisah_di_nol,0.0
852,0.8298821517759281,1.8354358179028976,pbcseg_final_v1\MO_2733_ccrop_mask.png,pbcseg_final_v1\MO_385446_ccrop_mask.png,,True,0.08793811809065935,0.6894040472146753,0.601465929124016,82.68010643437755,41572,terpisah_di_nol,0.0
853,0.7117510628496861,4.119158780746888,pbcseg_final_v1\LY_672082_ccrop_mask.png,pbcseg_final_v1\MO_246145_ccrop_mask.png,,True,0.045793453483381805,0.9152815876086358,0.8694881341252539,64.4980619863884,28652,normal,0.02590638800754199
854,0.7585453762396487,4.495425666919822,pbcseg_final_v1\MO_790080_ccrop_mask.png,pbcseg_final_v1\LY_997935_ccrop_mask.png,,True,0.23394980848523522,0.9853950648363791,0.7514452563511438,51.19570294468082,21497,terpisah_di_nol,0.0
855,0.7573055935448212,0.5455526319440915,pbcseg_final_v1\LY_517156_ccrop_mask.png,pbcseg_final_v1\LY_260801_ccrop_mask.png,,True,0.26733001794697936,0.968379747877652,0.7010497299306727,46.57252408878007,14206,normal,0.024899052235614633
864,0.9723309284062598,1.5494265374192615,pbcseg_final_v1\MO_649989_ccrop_mask.png,pbcseg_final_v1\LY_677709_ccrop_mask.png,,True,0.3690885140112081,0.5948547602952443,0.22576624628403616,71.42128534267638,25243,terpisah_di_nol,0.0
865,0.8562125717638374,4.557823921204499,pbcseg_final_v1\LY_566461_ccrop_mask.png,pbcseg_final_v1\LY_17369_ccrop_mask.png,,True,0.39393273763585623,0.9147850475211742,0.5208523098853179,50.24937810560445,15623,terpisah_di_nol,0.0
866,0.8163789219463037,2.3529696448913935,pbcseg_final_v1\MO_803041_ccrop_mask.png,pbcseg_final_v1\MO_429133_ccrop_mask.png,,True,0.33168328165076694,0.9223491434734649,0.5906658618226979,75.50496672405067,42545,terpisah_di_nol,0.0
867,0.7725079292734391,3.6285079360089982,pbcseg_final_v1\MO_445991_ccrop_mask.png,pbcseg_final_v1\MO_77574_ccrop_mask.png,,True,0.06533157586781993,0.6669237620494252,0.6015921861816051,67.35725647619564,34858,normal,0.04317328917763456
868,0.814383952400726,4.550665938486205,pbcseg_final_v1\MO_685443_ccrop_mask.png,pbcseg_final_v1\LY_824813_ccrop_mask.png,,True,0.027487776436091755,0.5701234805147546,0.5426357040786628,70.02856560004639,30075,terpisah_di_nol,0.0
869,0.7789148840547763,0.2778930554274681,pbcseg_final_v1\LY_709042_ccrop_mask.png,pbcseg_final_v1\LY_786317_ccrop_mask.png,,True,0.16053533188557226,0.8170023976996796,0.6564670658141074,53.14132102234569,16516,normal,0.024625761678892605
870,0.7179696202456354,4.740659451687015,pbcseg_final_v1\LY_832225_ccrop_mask.png,pbcseg_final_v1\LY_514232_ccrop_mask.png,,True,0.2713035568865007,0.9895334892089164,0.7182299323224156,45.967379738244816,14011,terpisah_di_nol,0.0
871,0.9482742967743951,0.3573928150749674,pbcseg_final_v1\MO_628540_ccrop_mask.png,pbcseg_final_v1\MO_596314_ccrop_mask.png,,False,0.0,0.0,0.0,78.0,26585,normal,0.8721981504990169
856,0.8670993180254897,1.6618401018068105,pbcseg_final_v1\MO_12267_ccrop_mask.png,pbcseg_final_v1\MO_787343_ccrop_mask.png,,True,0.06420785623157957,0.9310139153579038,0.8668060591263242,62.297672508690084,32598,terpisah_di_nol,0.0
857,0.9381262190103563,0.7396370377067664,pbcseg_final_v1\MO_562773_ccrop_mask.png,pbcseg_final_v1\MO_617263_ccrop_mask.png,,True,0.5322971588661185,0.846087993371935,0.3137908345058165,69.8927750200262,29582,terpisah_di_nol,0.0
858,0.9594321063644642,0.4222068071788507,pbcseg_final_v1\MO_214064_ccrop_mask.png,pbcseg_final_v1\LY_43870_ccrop_mask.png,,True,0.12763832348537965,0.5320856288951897,0.40444730540981016,76.68767828015137,38191,terpisah_di_nol,0.0
859,0.7793358185006991,2.579557570253226,pbcseg_final_v1\LY_182632_ccrop_mask.png,pbcseg_final_v1\MO_484619_ccrop_mask.png,,True,0.19111527013362442,0.7394999717833615,0.5483847016497371,56.293871780150276,29133,normal,0.0256326007925508
