img_name,prefix,kelompok,label,nucleus_shape,split,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus,piks_lubang,komponen_mentah,tau,rho
BNE_728297_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,24.000000,12.083046,0.503460,2,normal,5406,0,1,4,0.5
EO_703433_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,test,23.086793,2.000000,0.086630,3,normal,6074,0,1,4,0.5
EO_850248_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,21.633308,8.062258,0.372678,2,normal,4996,0,1,4,0.5
SNE_402139_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,19.646883,2.000000,0.101797,2,normal,5229,0,1,4,0.5
BA_305341_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,33.376639,,1.000000,1,tak_pernah_pecah,6581,65,1,4,0.5
EO_324172_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,21.095023,8.544004,0.405025,2,normal,5155,90,1,4,0.5
EO_107073_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,test,25.961510,0.000000,0.000000,4,terpisah_di_nol,7017,0,3,4,0.5
SNE_483803_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,23.000000,2.000000,0.086957,3,normal,6896,0,1,4,0.5
BNE_846496_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,38.078866,,1.000000,1,tak_pernah_pecah,6087,0,1,4,0.5
EO_678684_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,18.867962,1.000000,0.053000,3,normal,5432,0,1,4,0.5
MO_980470_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,34.409301,21.000000,0.610300,2,normal,11382,0,1,4,0.5
EO_776938_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,26.000000,13.000000,0.500000,2,normal,5185,0,1,4,0.5
EO_847926_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,25.059928,0.000000,0.000000,3,terpisah_di_nol,8160,0,2,4,0.5
BNE_573596_ccrop.jpg,BNE,E_lainnya,Neutrophil,unsegmented-indented,test,29.410882,,1.000000,1,tak_pernah_pecah,5027,0,1,4,0.5
LY_495207_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,41.593269,,1.000000,1,tak_pernah_pecah,5926,0,1,4,0.5
SNE_850041_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,21.931712,7.071068,0.322413,2,normal,5385,0,1,4,0.5
SNE_919457_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,19.646883,9.000000,0.458088,3,normal,4391,0,1,4,0.5
LY_317346_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,test,38.832976,,1.000000,1,tak_pernah_pecah,6954,0,1,4,0.5
LY_832402_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,37.483330,,1.000000,1,tak_pernah_pecah,5880,0,1,4,0.5
SNE_111720_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,26.627054,20.000000,0.751116,2,normal,6107,405,1,4,0.5
EO_262512_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,23.021729,1.000000,0.043437,2,normal,5908,133,1,4,0.5
LY_801230_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,test,29.068884,,1.000000,1,tak_pernah_pecah,5578,0,1,4,0.5
BA_689893_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,38.013156,,1.000000,1,tak_pernah_pecah,7690,245,1,4,0.5
MO_660545_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,40.311289,,1.000000,1,tak_pernah_pecah,12216,0,1,4,0.5
LY_651453_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,38.639358,,1.000000,1,tak_pernah_pecah,5425,0,1,4,0.5
LY_86171_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,41.761226,,1.000000,1,tak_pernah_pecah,6118,0,1,4,0.5
MO_120291_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,47.010637,,1.000000,1,tak_pernah_pecah,10211,0,1,4,0.5
LY_919251_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,irregular,test,43.829214,,1.000000,1,tak_pernah_pecah,7207,0,1,4,0.5
SNE_743249_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,21.587033,1.414214,0.065512,2,normal,5484,76,1,4,0.5
MO_952246_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,39.597980,,1.000000,1,tak_pernah_pecah,10143,0,1,4,0.5
EO_41073_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,24.041631,8.000000,0.332756,2,normal,4738,0,1,4,0.5
MO_782660_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,test,42.941821,0.000000,0.000000,2,terpisah_di_nol,16288,111,2,4,0.5
BNE_468574_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,23.000000,14.764823,0.641949,2,normal,5488,0,1,4,0.5
MO_245125_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,35.227830,4.123106,0.117041,2,normal,10764,81,1,4,0.5
SNE_145845_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,23.853721,,1.000000,1,tak_pernah_pecah,4781,0,1,4,0.5
EO_202465_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,26.248809,0.000000,0.000000,3,terpisah_di_nol,8071,0,2,4,0.5
BA_813231_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,38.013156,,1.000000,1,tak_pernah_pecah,7304,0,1,4,0.5
EO_582948_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,irregular,test,29.410882,,1.000000,1,tak_pernah_pecah,6119,0,1,4,0.5
BNE_362479_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,23.021729,12.000000,0.521247,2,normal,4897,0,1,4,0.5
BNE_78683_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,18.681542,12.041595,0.644572,2,normal,4436,0,1,4,0.5
SNE_108753_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,18.000000,9.219544,0.512197,2,normal,4667,0,1,4,0.5
BNE_949649_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,21.587033,16.124515,0.746954,2,normal,4678,0,1,4,0.5
EO_711299_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,test,26.832816,,1.000000,1,tak_pernah_pecah,5416,0,1,4,0.5
SNE_563198_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,32.695565,,1.000000,1,tak_pernah_pecah,6178,258,1,4,0.5
LY_380019_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,test,36.235342,,1.000000,1,tak_pernah_pecah,5624,0,1,4,0.5
MO_288581_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,test,26.248809,13.453624,0.512542,2,normal,6652,59,1,4,0.5
BNE_174277_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,25.495098,18.248288,0.715757,2,normal,4361,0,1,4,0.5
LY_427101_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,test,34.000000,,1.000000,1,tak_pernah_pecah,5357,0,1,4,0.5
EO_595397_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,22.000000,2.000000,0.090909,2,normal,5718,0,1,4,0.5
MO_774513_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,29.681644,20.396078,0.687161,2,normal,8114,0,1,4,0.5
EO_230357_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,test,24.000000,3.000000,0.125000,3,normal,7587,0,1,4,0.5
BNE_400045_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,22.803509,12.041595,0.528059,2,normal,5494,20,1,4,0.5
EO_956597_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,25.000000,6.403124,0.256125,2,normal,6373,0,1,4,0.5
LY_310550_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,42.953463,,1.000000,1,tak_pernah_pecah,6749,0,1,4,0.5
MO_905033_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,test,47.169906,,1.000000,1,tak_pernah_pecah,12035,0,1,4,0.5
LY_929629_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,42.000000,,1.000000,1,tak_pernah_pecah,7380,0,1,4,0.5
BNE_338079_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,21.931712,13.000000,0.592749,3,normal,6104,0,1,4,0.5
LY_652833_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,41.617304,,1.000000,1,tak_pernah_pecah,6204,0,1,4,0.5
EO_400262_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,28.017851,18.110770,0.646401,2,normal,5757,0,1,4,0.5
BA_584910_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,test,26.000000,3.605551,0.138675,3,normal,8175,0,1,4,0.5
MO_775971_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,38.587563,,1.000000,1,tak_pernah_pecah,10340,0,1,4,0.5
MO_108488_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,39.623226,,1.000000,1,tak_pernah_pecah,11268,0,1,4,0.5
LY_962162_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,41.785165,,1.000000,1,tak_pernah_pecah,7003,0,1,4,0.5
BNE_832481_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,29.068884,,1.000000,1,tak_pernah_pecah,6661,0,1,4,0.5
SNE_543039_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,19.849433,3.000000,0.151138,3,normal,6744,12,1,4,0.5
BNE_502039_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,26.305893,19.235384,0.731220,2,normal,5107,0,1,4,0.5
MO_451257_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,32.526912,,1.000000,1,tak_pernah_pecah,8527,0,1,4,0.5
EO_671068_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,26.000000,4.123106,0.158581,2,normal,6226,0,1,4,0.5
BNE_307391_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,31.016125,17.262677,0.556571,2,normal,8341,0,1,4,0.5
LY_592408_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,43.000000,,1.000000,1,tak_pernah_pecah,6897,0,1,4,0.5
BA_507035_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,test,26.832816,0.000000,0.000000,2,terpisah_di_nol,7067,0,2,4,0.5
SNE_96280_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,28.000000,,1.000000,1,tak_pernah_pecah,5831,635,1,4,0.5
SNE_770314_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,19.000000,2.000000,0.105263,4,normal,6147,0,1,4,0.5
MO_352633_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,33.105891,,1.000000,1,tak_pernah_pecah,8986,0,1,4,0.5
LY_360951_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,39.357337,,1.000000,1,tak_pernah_pecah,5831,0,1,4,0.5
BA_230866_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,test,17.720045,1.000000,0.056433,3,normal,4629,0,1,4,0.5
MO_375623_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,test,42.544095,,1.000000,1,tak_pernah_pecah,9940,0,1,4,0.5
SNE_642932_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,24.331050,6.000000,0.246598,2,normal,5783,0,1,4,0.5
BA_883174_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,39.051248,,1.000000,1,tak_pernah_pecah,7199,0,1,4,0.5
LY_730423_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,36.687873,,1.000000,1,tak_pernah_pecah,6462,0,1,4,0.5
EO_781274_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,21.587033,10.049876,0.465551,2,normal,4978,0,1,4,0.5
EO_993669_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,26.925824,1.414214,0.052523,2,normal,6133,0,1,4,0.5
EO_103746_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,33.970576,19.798990,0.582828,2,normal,8407,0,1,4,0.5
SNE_379254_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,26.476405,7.211103,0.272360,2,normal,6245,0,1,4,0.5
SNE_632468_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,30.413813,,1.000000,1,tak_pernah_pecah,5500,0,1,4,0.5
SNE_863552_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,23.769729,5.385165,0.226556,3,normal,5618,0,1,4,0.5
EO_938003_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,26.172505,1.414214,0.054034,2,normal,5884,0,1,4,0.5
EO_909229_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,27.294688,2.000000,0.073274,2,normal,5608,0,1,4,0.5
SNE_185661_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,25.806976,6.000000,0.232495,2,normal,6974,0,1,4,0.5
BNE_494612_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,22.135944,14.764823,0.667007,3,normal,5088,31,1,4,0.5
BNE_570080_ccrop.jpg,BNE,D_konflik_BNE_segmented,Neutrophil,segmented-multilobed,test,19.416488,2.236068,0.115163,2,normal,4362,0,1,4,0.5
SNE_445545_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,21.840330,5.000000,0.228934,3,normal,7290,0,1,4,0.5
EO_587998_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,25.455844,0.000000,0.000000,2,terpisah_di_nol,5663,0,2,4,0.5
LY_448631_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,40.459857,,1.000000,1,tak_pernah_pecah,6606,0,1,4,0.5
MO_376969_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,42.426407,,1.000000,1,tak_pernah_pecah,10445,0,1,4,0.5
SNE_130010_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,20.880613,0.000000,0.000000,3,terpisah_di_nol,5571,0,2,4,0.5
SNE_874428_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,23.706539,9.433981,0.397948,3,normal,5574,0,1,4,0.5
BNE_40894_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,28.284271,,1.000000,1,tak_pernah_pecah,5369,20,1,4,0.5
EO_981616_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,27.073973,6.708204,0.247773,2,normal,5682,420,1,4,0.5
EO_41456_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,test,21.400935,2.236068,0.104485,2,normal,6527,0,1,4,0.5
EO_551490_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,test,23.537205,2.000000,0.084972,3,normal,4977,0,1,4,0.5
BNE_619060_ccrop.jpg,BNE,E_lainnya,Neutrophil,unsegmented-indented,test,34.000000,,1.000000,1,tak_pernah_pecah,5494,0,1,4,0.5
EO_113145_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,test,20.615528,9.219544,0.447214,2,normal,4345,0,1,4,0.5
MO_770267_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,test,51.623638,,1.000000,1,tak_pernah_pecah,10705,0,1,4,0.5
BA_260213_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,34.438351,,1.000000,1,tak_pernah_pecah,7095,0,1,4,0.5
BA_724023_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,test,24.041631,8.062258,0.335346,3,normal,6924,0,1,4,0.5
SNE_605656_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,30.364453,,1.000000,1,tak_pernah_pecah,5240,0,1,4,0.5
EO_5540_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,27.513633,2.236068,0.081271,2,normal,6665,0,1,4,0.5
MO_701572_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,43.965896,,1.000000,1,tak_pernah_pecah,9993,116,1,4,0.5
BNE_897481_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,21.189620,14.560220,0.687139,2,normal,5277,0,1,4,0.5
SNE_253964_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,20.615528,2.828427,0.137199,3,normal,5508,0,1,4,0.5
MO_507433_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,50.089919,,1.000000,1,tak_pernah_pecah,10818,0,1,4,0.5
SNE_972820_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,29.154759,1.000000,0.034300,3,normal,6392,433,1,4,0.5
SNE_10898_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,25.942244,9.899495,0.381597,2,normal,5693,0,1,4,0.5
SNE_465051_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,21.213203,3.162278,0.149071,2,normal,5074,98,1,4,0.5
EO_366118_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,test,31.000000,11.180340,0.360656,2,normal,7786,0,1,4,0.5
LY_284856_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,39.924930,,1.000000,1,tak_pernah_pecah,5406,0,1,4,0.5
BNE_194308_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,23.021729,10.630146,0.461744,2,normal,5657,0,1,4,0.5
MO_805320_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,38.275318,,1.000000,1,tak_pernah_pecah,10607,0,1,4,0.5
EO_769223_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,34.713110,,1.000000,1,tak_pernah_pecah,6810,0,1,4,0.5
SNE_81977_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,23.000000,13.000000,0.565217,3,normal,6053,0,1,4,0.5
MO_332437_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,37.576588,,1.000000,1,tak_pernah_pecah,9104,46,1,4,0.5
SNE_338242_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,25.000000,7.000000,0.280000,2,normal,5050,0,1,4,0.5
SNE_263049_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,19.209373,3.000000,0.156174,4,normal,5963,0,1,4,0.5
MO_914340_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,46.227697,,1.000000,1,tak_pernah_pecah,9615,722,1,4,0.5
SNE_836665_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,19.798990,1.414214,0.071429,3,normal,5896,0,1,4,0.5
SNE_385613_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,26.925824,3.000000,0.111417,2,normal,5586,0,1,4,0.5
EO_908152_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,26.683328,7.071068,0.264999,2,normal,6010,0,1,4,0.5
EO_813712_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,31.112698,5.385165,0.173086,2,normal,8081,0,1,4,0.5
MO_770728_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,34.713110,,1.000000,1,tak_pernah_pecah,9837,0,1,4,0.5
EO_15383_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,test,29.154759,5.830952,0.200000,2,normal,6004,0,1,4,0.5
BNE_685343_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,20.615528,,1.000000,1,tak_pernah_pecah,4562,0,1,4,0.5
BNE_624319_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,25.942244,17.720045,0.683058,2,normal,7236,0,2,4,0.5
EO_815051_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,20.615528,2.000000,0.097014,2,normal,4882,0,1,4,0.5
EO_871262_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,test,21.213203,4.000000,0.188562,3,normal,5555,0,1,4,0.5
BA_991920_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,test,23.769729,9.848858,0.414345,2,normal,5695,0,1,4,0.5
EO_455626_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,25.495098,2.828427,0.110940,2,normal,5224,0,1,4,0.5
EO_616716_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,27.294688,1.414214,0.051813,2,normal,7626,0,1,4,0.5
BA_611781_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,30.000000,,1.000000,1,tak_pernah_pecah,6591,0,1,4,0.5
SNE_860061_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,18.110770,1.000000,0.055216,4,normal,5831,101,1,4,0.5
SNE_73627_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,25.000000,8.062258,0.322490,2,normal,5318,0,1,4,0.5
LY_508185_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,40.162171,,1.000000,1,tak_pernah_pecah,6300,0,1,4,0.5
SNE_126871_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-multilobed,test,22.561028,0.000000,0.000000,3,terpisah_di_nol,5818,0,2,4,0.5
EO_949245_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,23.409400,3.162278,0.135086,2,normal,4965,0,1,4,0.5
BNE_229472_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,30.805844,,1.000000,1,tak_pernah_pecah,5687,103,1,4,0.5
LY_308596_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,40.000000,,1.000000,1,tak_pernah_pecah,7026,0,1,4,0.5
MO_132182_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,test,51.009803,,1.000000,1,tak_pernah_pecah,11632,74,1,4,0.5
BA_492819_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,31.256999,16.970563,0.542936,2,normal,10780,0,1,4,0.5
MO_649556_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,34.409301,22.090722,0.641999,2,normal,10776,0,1,4,0.5
LY_722583_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,41.012193,,1.000000,1,tak_pernah_pecah,6304,0,1,4,0.5
BNE_29625_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,20.615528,12.000000,0.582086,3,normal,6011,0,1,4,0.5
EO_703667_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,38.626416,,1.000000,1,tak_pernah_pecah,6605,220,1,4,0.5
BNE_300363_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,33.000000,,1.000000,1,tak_pernah_pecah,5487,368,1,4,0.5
BA_354415_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,test,25.455844,,1.000000,1,tak_pernah_pecah,5389,12,1,4,0.5
EO_429018_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,28.160256,0.000000,0.000000,2,terpisah_di_nol,5651,0,2,4,0.5
BNE_707709_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,22.360680,13.928388,0.622896,2,normal,5216,0,1,4,0.5
BA_59580_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,test,28.178006,5.099020,0.180957,3,normal,7556,0,1,4,0.5
MO_786122_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,test,50.990195,,1.000000,1,tak_pernah_pecah,17960,0,3,4,0.5
SNE_189642_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,25.000000,5.656854,0.226274,2,normal,5672,12,1,4,0.5
EO_914908_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,test,19.798990,4.242641,0.214286,3,normal,5976,0,1,4,0.5
EO_960399_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,21.260292,4.000000,0.188144,2,normal,5655,0,1,4,0.5
EO_967099_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,37.121422,,1.000000,1,tak_pernah_pecah,6053,2,1,4,0.5
SNE_88623_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,21.189620,4.000000,0.188772,3,normal,5852,0,1,4,0.5
EO_278219_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,23.259407,2.000000,0.085987,2,normal,5217,0,1,4,0.5
SNE_10568_ccrop.jpg,SNE,B_sepakat_segmented,Neutrophil,segmented-bilobed,test,23.194827,3.605551,0.155446,3,normal,6077,0,1,4,0.5
EO_64531_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,21.470911,0.000000,0.000000,2,terpisah_di_nol,5280,0,2,4,0.5
EO_457864_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,test,38.052595,0.000000,0.000000,3,terpisah_di_nol,17486,0,2,4,0.5
SNE_198471_ccrop.jpg,SNE,C_konflik_SNE_band,Neutrophil,unsegmented-band,test,21.095023,8.544004,0.405025,2,normal,5029,0,1,4,0.5
LY_109025_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,test,36.891733,,1.000000,1,tak_pernah_pecah,5874,0,1,4,0.5
BNE_122030_ccrop.jpg,BNE,A_sepakat_band,Neutrophil,unsegmented-band,test,21.633308,8.944272,0.413449,2,normal,5157,0,1,4,0.5
